,Day,Major depressive disorder: (Israel),Anxiety: (Israel),Loneliness: (Israel),Sadness: (Israel),Panic attack: (Israel),Suicide: (Israel),Post-traumatic stress disorder: (Israel),Psychological trauma: (Israel),Bipolar disorder: (Israel),Psychologist: (Israel),Psychiatrist: (Israel),Clonazepam: (Israel),Escitalopram: (Israel),Antidepressant: (Israel),average_info_search_rate,average_help_search_rate,average_total_search_rate,multiplier,month,season,is_weekend,is_jewish_holiday,is_national_memorial_day,is_quarantine,is_after_oct_7
13,2022-01-14,0.0,32.8235294117647,30.088235294117645,39.205882352941174,0.0,22.794117647058822,0.0,21.88235294117647,0.0,37.38235294117647,0.0,0.0,0.0,0.0,16.310457516339866,7.476470588235294,13.155462184873949,0.9117647058823529,1,winter,True,False,False,False,False
14,2022-01-15,43.76470588235294,62.0,0.0,42.85294117647059,0.0,20.058823529411764,0.0,18.235294117647058,0.0,56.529411764705884,0.0,0.0,0.0,0.0,20.767973856209153,11.305882352941177,17.388655462184875,0.9117647058823529,1,winter,True,False,False,False,False
15,2022-01-16,33.73529411764706,34.64705882352941,0.0,28.264705882352942,0.0,27.352941176470587,0.0,0.0,0.0,59.26470588235294,28.264705882352942,0.0,0.0,0.0,13.777777777777779,17.50588235294118,15.10924369747899,0.9117647058823529,1,winter,False,False,False,False,False
16,2022-01-17,24.61764705882353,81.1470588235294,0.0,33.73529411764706,0.0,33.73529411764706,20.058823529411764,19.147058823529413,0.0,47.411764705882355,42.85294117647059,0.0,27.352941176470587,0.0,23.604575163398696,23.523529411764706,23.575630252100844,0.9117647058823529,1,winter,False,False,False,False,False
17,2022-01-18,43.76470588235294,54.705882352941174,0.0,0.0,0.0,35.55882352941176,0.0,0.0,0.0,51.970588235294116,29.176470588235293,0.0,0.0,0.0,14.892156862745098,16.22941176470588,15.369747899159664,0.9117647058823529,1,winter,False,False,False,False,False
18,2022-01-19,33.73529411764706,39.205882352941174,18.235294117647058,35.55882352941176,0.0,14.588235294117647,0.0,20.970588235294116,0.0,55.61764705882353,36.470588235294116,0.0,0.0,0.0,18.03267973856209,18.41764705882353,18.17016806722689,0.9117647058823529,1,winter,False,False,False,False,False
19,2022-01-20,30.088235294117645,58.35294117647059,0.0,20.970588235294116,0.0,29.176470588235293,0.0,14.588235294117647,0.0,51.970588235294116,29.176470588235293,26.441176470588236,0.0,0.0,17.019607843137255,21.517647058823528,18.62605042016807,0.9117647058823529,1,winter,False,False,False,False,False
20,2022-01-21,41.029411764705884,65.6470588235294,0.0,0.0,0.0,24.61764705882353,0.0,0.0,0.0,37.38235294117647,0.0,0.0,51.05882352941176,0.0,14.588235294117645,17.688235294117646,15.695378151260503,0.9117647058823529,1,winter,True,False,False,False,False
21,2022-01-22,49.23529411764706,60.17647058823529,0.0,36.470588235294116,26.441176470588236,31.0,0.0,0.0,0.0,40.11764705882353,0.0,0.0,40.11764705882353,0.0,22.591503267973856,16.04705882352941,20.25420168067227,0.9117647058823529,1,winter,True,False,False,False,False
22,2022-01-23,22.794117647058822,41.94117647058823,19.147058823529413,33.73529411764706,0.0,32.8235294117647,12.76470588235294,0.0,10.941176470588236,72.94117647058823,31.0,0.0,22.794117647058822,0.0,19.349673202614376,25.347058823529412,21.491596638655462,0.9117647058823529,1,winter,False,False,False,False,False
23,2022-01-24,43.76470588235294,51.970588235294116,18.235294117647058,22.794117647058822,0.0,26.441176470588236,0.0,14.588235294117647,0.0,62.911764705882355,32.8235294117647,0.0,21.88235294117647,0.0,19.754901960784313,23.523529411764706,21.10084033613445,0.9117647058823529,1,winter,False,False,False,False,False
24,2022-01-25,30.088235294117645,53.79411764705882,0.0,30.088235294117645,0.0,22.794117647058822,0.0,22.794117647058822,18.235294117647058,48.3235294117647,28.264705882352942,0.0,25.52941176470588,0.0,19.75490196078431,20.423529411764708,19.99369747899159,0.9117647058823529,1,winter,False,False,False,False,False
25,2022-01-26,20.970588235294116,45.588235294117645,0.0,33.73529411764706,0.0,23.705882352941178,13.676470588235293,13.676470588235293,14.588235294117647,54.705882352941174,33.73529411764706,0.0,0.0,0.0,18.437908496732028,17.688235294117646,18.170168067226893,0.9117647058823529,1,winter,False,False,False,False,False
26,2022-01-27,22.794117647058822,64.73529411764706,0.0,33.73529411764706,0.0,29.176470588235293,0.0,0.0,0.0,65.6470588235294,50.14705882352941,0.0,0.0,0.0,16.715686274509803,23.158823529411762,19.016806722689072,0.9117647058823529,1,winter,False,False,False,False,False
27,2022-01-28,38.294117647058826,48.3235294117647,0.0,31.91176470588235,0.0,25.52941176470588,0.0,0.0,0.0,44.67647058823529,0.0,0.0,0.0,0.0,16.00653594771242,8.935294117647057,13.48109243697479,0.9117647058823529,1,winter,True,False,False,False,False
28,2022-01-29,26.441176470588236,43.76470588235294,0.0,38.294117647058826,0.0,28.264705882352942,0.0,0.0,0.0,38.294117647058826,0.0,0.0,0.0,0.0,15.196078431372548,7.658823529411765,12.504201680672269,0.9117647058823529,1,winter,True,False,False,False,False
29,2022-01-30,37.38235294117647,37.38235294117647,31.0,36.470588235294116,0.0,21.88235294117647,0.0,13.676470588235293,0.0,51.05882352941176,35.55882352941176,0.0,0.0,0.0,19.754901960784316,17.323529411764703,18.88655462184874,0.9117647058823529,1,winter,False,False,False,False,False
30,2022-01-31,41.029411764705884,41.029411764705884,0.0,44.67647058823529,0.0,20.970588235294116,14.588235294117647,13.676470588235293,0.0,58.35294117647059,25.52941176470588,0.0,0.0,0.0,19.552287581699346,16.77647058823529,18.560924369747898,0.9117647058823529,1,winter,False,False,False,False,False
31,2022-02-01,33.73529411764706,36.470588235294116,25.52941176470588,23.705882352941178,0.0,28.264705882352942,0.0,15.5,0.0,48.3235294117647,28.264705882352942,44.67647058823529,27.352941176470587,0.0,18.133986928104573,29.72352941176471,22.27310924369748,0.9117647058823529,2,winter,False,False,False,False,False
32,2022-02-02,36.470588235294116,63.8235294117647,20.058823529411764,30.088235294117645,0.0,24.61764705882353,0.0,16.41176470588235,0.0,77.5,0.0,0.0,43.76470588235294,0.0,21.274509803921568,24.25294117647059,22.33823529411765,0.9117647058823529,2,winter,False,False,False,False,False
33,2022-02-03,18.235294117647058,48.3235294117647,0.0,23.705882352941178,0.0,26.441176470588236,0.0,0.0,0.0,59.26470588235294,0.0,0.0,0.0,0.0,12.967320261437909,11.852941176470589,12.569327731092438,0.9117647058823529,2,winter,False,False,False,False,False
34,2022-02-04,28.264705882352942,42.85294117647059,25.52941176470588,34.64705882352941,0.0,52.88235294117647,0.0,15.5,0.0,41.029411764705884,0.0,0.0,0.0,0.0,22.186274509803923,8.205882352941178,17.19327731092437,0.9117647058823529,2,winter,True,False,False,False,False
35,2022-02-05,37.38235294117647,38.294117647058826,24.61764705882353,37.38235294117647,0.0,91.17647058823529,17.323529411764707,20.970588235294116,19.147058823529413,30.088235294117645,0.0,0.0,40.11764705882353,0.0,31.810457516339866,14.041176470588235,25.46428571428571,0.9117647058823529,2,winter,True,False,False,False,False
36,2022-02-06,21.88235294117647,47.411764705882355,0.0,20.970588235294116,0.0,51.05882352941176,0.0,18.235294117647058,0.0,63.8235294117647,24.61764705882353,0.0,31.91176470588235,0.0,17.72875816993464,24.070588235294117,19.9936974789916,0.9117647058823529,2,winter,False,False,False,False,False
37,2022-02-07,0.0,47.411764705882355,0.0,31.91176470588235,21.88235294117647,42.85294117647059,0.0,16.41176470588235,0.0,64.73529411764706,24.61764705882353,0.0,42.85294117647059,30.088235294117645,17.830065359477125,32.45882352941176,23.054621848739494,0.9117647058823529,2,winter,False,False,False,False,False
38,2022-02-08,23.705882352941178,46.5,0.0,41.029411764705884,20.058823529411764,25.52941176470588,14.588235294117647,17.323529411764707,0.0,77.5,41.029411764705884,0.0,22.794117647058822,0.0,20.970588235294116,28.26470588235294,23.57563025210084,0.9117647058823529,2,winter,False,False,False,False,False
39,2022-02-09,28.264705882352942,38.294117647058826,31.0,46.5,0.0,21.88235294117647,15.5,16.41176470588235,0.0,56.529411764705884,25.52941176470588,0.0,24.61764705882353,0.0,21.983660130718953,21.33529411764706,21.752100840336134,0.9117647058823529,2,winter,False,False,False,False,False
40,2022-02-10,31.91176470588235,57.44117647058823,0.0,31.0,21.88235294117647,24.61764705882353,0.0,0.0,0.0,60.17647058823529,0.0,0.0,48.3235294117647,0.0,18.53921568627451,21.7,19.668067226890752,0.9117647058823529,2,winter,False,False,False,False,False
41,2022-02-11,24.61764705882353,46.5,0.0,31.0,0.0,20.970588235294116,0.0,0.0,0.0,50.14705882352941,0.0,0.0,31.91176470588235,0.0,13.676470588235295,16.411764705882355,14.653361344537815,0.9117647058823529,2,winter,True,False,False,False,False
42,2022-02-12,24.61764705882353,65.6470588235294,0.0,24.61764705882353,0.0,31.0,0.0,0.0,0.0,84.79411764705883,0.0,0.0,31.0,0.0,16.209150326797385,23.158823529411766,18.691176470588236,0.9117647058823529,2,winter,True,False,False,False,False
43,2022-02-13,32.8235294117647,50.14705882352941,19.147058823529413,31.91176470588235,0.0,35.55882352941176,0.0,0.0,0.0,62.911764705882355,56.529411764705884,0.0,30.088235294117645,0.0,18.84313725490196,29.905882352941177,22.79411764705882,0.9117647058823529,2,winter,False,False,False,False,False
44,2022-02-14,35.55882352941176,59.26470588235294,0.0,30.088235294117645,0.0,20.058823529411764,0.0,10.941176470588236,0.0,67.47058823529412,31.0,0.0,24.61764705882353,0.0,17.323529411764707,24.61764705882353,19.928571428571427,0.9117647058823529,2,winter,False,False,False,False,False
45,2022-02-15,38.294117647058826,65.6470588235294,24.61764705882353,33.73529411764706,13.676470588235293,19.147058823529413,0.0,11.852941176470589,0.0,39.205882352941174,33.73529411764706,0.0,20.058823529411764,18.235294117647058,22.996732026143793,22.24705882352941,22.728991596638657,0.9117647058823529,2,winter,False,False,False,False,False
46,2022-02-16,36.470588235294116,46.5,20.970588235294116,38.294117647058826,21.88235294117647,32.8235294117647,10.941176470588236,13.676470588235293,0.0,51.05882352941176,31.0,0.0,0.0,0.0,24.61764705882353,16.411764705882355,21.68697478991597,0.9117647058823529,2,winter,False,False,False,False,False
47,2022-02-17,27.352941176470587,52.88235294117647,0.0,40.11764705882353,0.0,80.23529411764706,0.0,0.0,0.0,63.8235294117647,0.0,26.441176470588236,28.264705882352942,0.0,22.287581699346404,23.705882352941178,22.79411764705882,0.9117647058823529,2,winter,False,False,False,False,False
48,2022-02-18,40.11764705882353,42.85294117647059,19.147058823529413,35.55882352941176,0.0,72.02941176470588,0.0,12.76470588235294,0.0,67.47058823529412,23.705882352941178,0.0,25.52941176470588,0.0,24.718954248366014,23.341176470588234,24.226890756302517,0.9117647058823529,2,winter,True,False,False,False,False
49,2022-02-19,43.76470588235294,49.23529411764706,18.235294117647058,37.38235294117647,20.970588235294116,43.76470588235294,17.323529411764707,0.0,0.0,61.088235294117645,0.0,0.0,41.029411764705884,0.0,25.630718954248366,20.423529411764708,23.771008403361343,0.9117647058823529,2,winter,True,False,False,False,False
50,2022-02-20,37.38235294117647,58.35294117647059,0.0,33.73529411764706,0.0,20.058823529411764,11.852941176470589,0.0,10.029411764705882,79.32352941176471,33.73529411764706,17.323529411764707,24.61764705882353,0.0,19.045751633986928,31.0,23.31512605042017,0.9117647058823529,2,winter,False,False,False,False,False
51,2022-02-21,29.176470588235293,37.38235294117647,17.323529411764707,30.088235294117645,13.676470588235293,24.61764705882353,0.0,20.058823529411764,0.0,71.11764705882352,38.294117647058826,0.0,39.205882352941174,30.088235294117645,19.14705882352941,35.741176470588236,25.073529411764703,0.9117647058823529,2,winter,False,False,False,False,False
52,2022-02-22,40.11764705882353,47.411764705882355,20.970588235294116,21.88235294117647,0.0,27.352941176470587,0.0,15.5,0.0,63.8235294117647,43.76470588235294,20.058823529411764,27.352941176470587,29.176470588235293,19.248366013071895,36.83529411764706,25.529411764705884,0.9117647058823529,2,winter,False,False,False,False,False
53,2022-02-23,47.411764705882355,59.26470588235294,0.0,31.91176470588235,13.676470588235293,11.852941176470589,0.0,0.0,10.941176470588236,67.47058823529412,30.088235294117645,0.0,43.76470588235294,0.0,19.450980392156865,28.26470588235294,22.59873949579832,0.9117647058823529,2,winter,False,False,False,False,False
54,2022-02-24,29.176470588235293,53.79411764705882,0.0,26.441176470588236,0.0,24.61764705882353,13.676470588235293,11.852941176470589,0.0,62.911764705882355,40.11764705882353,0.0,29.176470588235293,0.0,17.72875816993464,26.44117647058824,20.840336134453782,0.9117647058823529,2,winter,False,False,False,False,False
55,2022-02-25,33.73529411764706,41.94117647058823,0.0,22.794117647058822,0.0,19.147058823529413,0.0,11.852941176470589,0.0,43.76470588235294,33.73529411764706,0.0,28.264705882352942,0.0,14.38562091503268,21.152941176470588,16.802521008403364,0.9117647058823529,2,winter,True,False,False,False,False
56,2022-02-26,31.91176470588235,64.73529411764706,13.676470588235293,24.61764705882353,0.0,29.176470588235293,14.588235294117647,15.5,13.676470588235293,47.411764705882355,23.705882352941178,0.0,35.55882352941176,0.0,23.098039215686278,21.33529411764706,22.468487394957982,0.9117647058823529,2,winter,True,False,False,False,False
57,2022-02-27,31.0,51.970588235294116,0.0,24.61764705882353,0.0,18.235294117647058,0.0,15.5,15.5,69.29411764705883,33.73529411764706,0.0,46.5,0.0,17.424836601307188,29.905882352941177,21.88235294117647,0.9117647058823529,2,winter,False,False,False,False,False
58,2022-02-28,22.794117647058822,41.029411764705884,0.0,41.94117647058823,0.0,18.235294117647058,14.588235294117647,0.0,12.76470588235294,67.47058823529412,36.470588235294116,0.0,0.0,0.0,16.81699346405229,20.788235294117648,18.235294117647058,0.9117647058823529,2,winter,False,False,False,False,False
59,2022-03-01,31.91176470588235,38.294117647058826,13.676470588235293,27.352941176470587,0.0,0.0,0.0,15.5,0.0,44.67647058823529,28.264705882352942,0.0,0.0,0.0,14.081699346405227,14.588235294117647,14.262605042016803,0.9117647058823529,3,spring,False,False,False,False,False
60,2022-03-02,35.55882352941176,43.76470588235294,14.588235294117647,31.91176470588235,17.323529411764707,22.794117647058822,0.0,0.0,0.0,61.088235294117645,32.8235294117647,0.0,31.91176470588235,0.0,18.43790849673202,25.16470588235294,20.840336134453782,0.9117647058823529,3,spring,False,False,False,False,False
61,2022-03-03,27.352941176470587,56.529411764705884,0.0,24.61764705882353,0.0,22.794117647058822,0.0,0.0,10.941176470588236,55.61764705882353,19.147058823529413,19.147058823529413,37.38235294117647,0.0,15.80392156862745,26.258823529411764,19.537815126050422,0.9117647058823529,3,spring,False,False,False,False,False
62,2022-03-04,35.55882352941176,52.88235294117647,0.0,32.8235294117647,18.235294117647058,21.88235294117647,0.0,0.0,15.5,0.0,0.0,0.0,22.794117647058822,0.0,19.653594771241828,4.5588235294117645,14.262605042016805,0.9117647058823529,3,spring,True,False,False,False,False
63,2022-03-05,23.705882352941178,51.970588235294116,22.794117647058822,37.38235294117647,0.0,31.0,13.676470588235293,24.61764705882353,0.0,42.85294117647059,0.0,0.0,23.705882352941178,0.0,22.794117647058826,13.311764705882354,19.407563025210084,0.9117647058823529,3,spring,True,False,False,False,False
64,2022-03-06,43.76470588235294,51.05882352941176,0.0,29.176470588235293,0.0,23.705882352941178,13.676470588235293,11.852941176470589,0.0,64.73529411764706,37.38235294117647,20.058823529411764,22.794117647058822,0.0,19.248366013071895,28.99411764705882,22.728991596638654,0.9117647058823529,3,spring,False,False,False,False,False
65,2022-03-07,31.91176470588235,54.705882352941174,13.676470588235293,22.794117647058822,0.0,15.5,0.0,12.76470588235294,10.029411764705882,46.5,37.38235294117647,0.0,30.088235294117645,0.0,17.931372549019603,22.794117647058822,19.668067226890752,0.9117647058823529,3,spring,False,False,False,False,False
66,2022-03-08,31.91176470588235,56.529411764705884,18.235294117647058,24.61764705882353,0.0,22.794117647058822,13.676470588235293,17.323529411764707,0.0,40.11764705882353,32.8235294117647,0.0,34.64705882352941,0.0,20.56535947712418,21.51764705882353,20.905462184873947,0.9117647058823529,3,spring,False,False,False,False,False
67,2022-03-09,26.441176470588236,49.23529411764706,17.323529411764707,24.61764705882353,0.0,12.76470588235294,12.76470588235294,16.41176470588235,15.5,69.29411764705883,34.64705882352941,0.0,27.352941176470587,0.0,19.45098039215686,26.258823529411764,21.882352941176467,0.9117647058823529,3,spring,False,False,False,False,False
68,2022-03-10,32.8235294117647,51.05882352941176,19.147058823529413,25.52941176470588,0.0,15.5,0.0,0.0,0.0,56.529411764705884,43.76470588235294,0.0,25.52941176470588,0.0,16.00653594771242,25.16470588235294,19.277310924369747,0.9117647058823529,3,spring,False,False,False,False,False
69,2022-03-11,56.529411764705884,62.0,0.0,25.52941176470588,0.0,20.970588235294116,0.0,15.5,0.0,43.76470588235294,21.88235294117647,0.0,22.794117647058822,0.0,20.058823529411764,17.68823529411765,19.21218487394958,0.9117647058823529,3,spring,True,False,False,False,False
70,2022-03-12,23.705882352941178,57.44117647058823,17.323529411764707,31.0,0.0,32.8235294117647,14.588235294117647,0.0,12.76470588235294,41.029411764705884,26.441176470588236,31.91176470588235,0.0,0.0,21.071895424836597,19.876470588235293,20.64495798319328,0.9117647058823529,3,spring,True,False,False,False,False
71,2022-03-13,31.0,49.23529411764706,0.0,25.52941176470588,20.058823529411764,31.0,12.76470588235294,19.147058823529413,14.588235294117647,56.529411764705884,45.588235294117645,0.0,22.794117647058822,0.0,22.591503267973856,24.982352941176472,23.445378151260506,0.9117647058823529,3,spring,False,False,False,False,False
72,2022-03-14,28.264705882352942,41.029411764705884,20.970588235294116,33.73529411764706,0.0,20.970588235294116,0.0,0.0,10.941176470588236,65.6470588235294,27.352941176470587,0.0,21.88235294117647,0.0,17.323529411764707,22.976470588235294,19.342436974789916,0.9117647058823529,3,spring,False,False,False,False,False
73,2022-03-15,30.088235294117645,35.55882352941176,18.235294117647058,46.5,14.588235294117647,20.058823529411764,0.0,10.029411764705882,11.852941176470589,36.470588235294116,24.61764705882353,0.0,0.0,0.0,20.76797385620915,12.217647058823529,17.714285714285715,0.9117647058823529,3,spring,False,False,False,False,False
74,2022-03-16,41.94117647058823,46.5,17.323529411764707,25.52941176470588,0.0,26.441176470588236,11.852941176470589,0.0,0.0,59.26470588235294,28.264705882352942,0.0,25.52941176470588,0.0,18.843137254901958,22.611764705882354,20.189075630252095,0.9117647058823529,3,spring,False,False,False,False,False
75,2022-03-17,30.088235294117645,38.294117647058826,0.0,27.352941176470587,0.0,20.058823529411764,0.0,15.5,0.0,58.35294117647059,24.61764705882353,0.0,30.088235294117645,0.0,14.588235294117645,22.611764705882354,17.45378151260504,0.9117647058823529,3,spring,False,False,False,False,False
76,2022-03-18,31.91176470588235,54.705882352941174,0.0,42.85294117647059,17.323529411764707,43.76470588235294,0.0,13.676470588235293,15.5,54.705882352941174,0.0,0.0,27.352941176470587,0.0,24.415032679738562,16.411764705882355,21.55672268907563,0.9117647058823529,3,spring,True,False,False,False,False
77,2022-03-19,41.029411764705884,50.14705882352941,19.147058823529413,28.264705882352942,0.0,28.264705882352942,0.0,0.0,0.0,68.38235294117646,0.0,0.0,0.0,0.0,18.539215686274513,13.676470588235293,16.802521008403364,0.9117647058823529,3,spring,True,False,False,False,False
78,2022-03-20,38.294117647058826,43.76470588235294,24.61764705882353,28.264705882352942,0.0,35.55882352941176,0.0,10.941176470588236,0.0,67.47058823529412,44.67647058823529,0.0,19.147058823529413,0.0,20.16013071895425,26.258823529411764,22.338235294117645,0.9117647058823529,3,spring,False,False,False,False,False
79,2022-03-21,48.3235294117647,42.85294117647059,18.235294117647058,32.8235294117647,0.0,49.23529411764706,15.5,14.588235294117647,14.588235294117647,80.23529411764706,27.352941176470587,0.0,23.705882352941178,0.0,26.238562091503265,26.258823529411767,26.24579831932773,0.9117647058823529,3,spring,False,False,False,False,False
80,2022-03-22,26.441176470588236,44.67647058823529,15.5,32.8235294117647,0.0,22.794117647058822,0.0,11.852941176470589,11.852941176470589,83.88235294117646,53.79411764705882,20.058823529411764,31.91176470588235,0.0,18.43790849673202,37.929411764705875,25.399159663865543,0.9117647058823529,3,spring,False,False,False,False,False
81,2022-03-23,36.470588235294116,60.17647058823529,0.0,41.029411764705884,0.0,16.41176470588235,19.147058823529413,17.323529411764707,0.0,44.67647058823529,50.14705882352941,0.0,33.73529411764706,0.0,21.173202614379086,25.711764705882352,22.794117647058822,0.9117647058823529,3,spring,False,False,False,False,False
82,2022-03-24,21.88235294117647,51.970588235294116,0.0,26.441176470588236,0.0,14.588235294117647,0.0,13.676470588235293,0.0,37.38235294117647,0.0,29.176470588235293,32.8235294117647,0.0,14.284313725490197,19.876470588235293,16.281512605042018,0.9117647058823529,3,spring,False,False,False,False,False
83,2022-03-25,30.088235294117645,42.85294117647059,19.147058823529413,28.264705882352942,0.0,21.88235294117647,17.323529411764707,15.5,11.852941176470589,67.47058823529412,31.91176470588235,0.0,20.970588235294116,0.0,20.76797385620915,24.070588235294117,21.947478991596636,0.9117647058823529,3,spring,True,False,False,False,False
84,2022-03-26,51.05882352941176,62.0,15.5,38.294117647058826,0.0,27.352941176470587,15.5,25.52941176470588,11.852941176470589,66.55882352941177,0.0,22.794117647058822,31.0,0.0,27.454248366013072,24.070588235294117,26.24579831932773,0.9117647058823529,3,spring,True,False,False,False,False
85,2022-03-27,35.55882352941176,49.23529411764706,0.0,28.264705882352942,13.676470588235293,30.088235294117645,0.0,10.941176470588236,0.0,61.088235294117645,22.794117647058822,20.970588235294116,43.76470588235294,16.41176470588235,18.64052287581699,33.00588235294118,23.771008403361346,0.9117647058823529,3,spring,False,False,False,False,False
86,2022-03-28,35.55882352941176,54.705882352941174,0.0,40.11764705882353,0.0,20.058823529411764,12.76470588235294,13.676470588235293,0.0,54.705882352941174,33.73529411764706,0.0,21.88235294117647,0.0,19.653594771241828,22.06470588235294,20.51470588235294,0.9117647058823529,3,spring,False,False,False,False,False
87,2022-03-29,34.64705882352941,46.5,0.0,16.41176470588235,16.41176470588235,16.41176470588235,10.941176470588236,13.676470588235293,0.0,54.705882352941174,25.52941176470588,29.176470588235293,30.088235294117645,0.0,17.22222222222222,27.9,21.03571428571428,0.9117647058823529,3,spring,False,False,False,False,False
88,2022-03-30,33.73529411764706,47.411764705882355,0.0,31.0,16.41176470588235,19.147058823529413,11.852941176470589,15.5,16.41176470588235,67.47058823529412,49.23529411764706,30.088235294117645,26.441176470588236,0.0,21.274509803921568,34.647058823529406,26.050420168067227,0.9117647058823529,3,spring,False,False,False,False,False
89,2022-03-31,39.205882352941174,56.529411764705884,0.0,39.205882352941174,0.0,16.41176470588235,12.76470588235294,11.852941176470589,9.117647058823529,40.11764705882353,31.0,17.323529411764707,34.64705882352941,18.235294117647058,20.56535947712418,28.26470588235294,23.315126050420165,0.9117647058823529,3,spring,False,False,False,False,False
90,2022-04-01,32.8235294117647,54.705882352941174,20.058823529411764,42.85294117647059,0.0,20.970588235294116,0.0,0.0,0.0,51.970588235294116,0.0,0.0,25.52941176470588,0.0,19.045751633986928,15.5,17.77941176470588,0.9117647058823529,4,spring,True,False,False,False,False
91,2022-04-02,30.088235294117645,52.88235294117647,0.0,32.8235294117647,0.0,31.0,0.0,0.0,0.0,28.264705882352942,20.970588235294116,0.0,45.588235294117645,0.0,16.310457516339866,18.964705882352938,17.258403361344538,0.9117647058823529,4,spring,True,False,False,False,False
92,2022-04-03,37.38235294117647,65.6470588235294,12.76470588235294,24.61764705882353,0.0,25.52941176470588,10.029411764705882,14.588235294117647,0.0,68.38235294117646,42.85294117647059,0.0,48.3235294117647,0.0,21.173202614379086,31.911764705882348,25.008403361344538,0.9117647058823529,4,spring,False,False,False,False,False
93,2022-04-04,28.264705882352942,48.3235294117647,0.0,44.67647058823529,0.0,11.852941176470589,0.0,12.76470588235294,0.0,60.17647058823529,44.67647058823529,0.0,31.0,0.0,16.209150326797385,27.170588235294115,20.123949579831933,0.9117647058823529,4,spring,False,False,False,False,False
94,2022-04-05,18.235294117647058,38.294117647058826,18.235294117647058,32.8235294117647,0.0,19.147058823529413,10.029411764705882,10.941176470588236,11.852941176470589,44.67647058823529,29.176470588235293,0.0,24.61764705882353,0.0,17.72875816993464,19.694117647058825,18.430672268907564,0.9117647058823529,4,spring,False,False,False,False,False
95,2022-04-06,29.176470588235293,43.76470588235294,0.0,20.058823529411764,0.0,27.352941176470587,9.117647058823529,20.058823529411764,12.76470588235294,53.79411764705882,21.88235294117647,0.0,23.705882352941178,19.147058823529413,18.03267973856209,23.705882352941178,20.05882352941176,0.9117647058823529,4,spring,False,False,False,False,False
96,2022-04-07,29.176470588235293,36.470588235294116,13.676470588235293,23.705882352941178,0.0,15.5,16.41176470588235,16.41176470588235,0.0,51.970588235294116,26.441176470588236,23.705882352941178,17.323529411764707,0.0,16.81699346405229,23.888235294117646,19.342436974789916,0.9117647058823529,4,spring,False,False,False,False,False
97,2022-04-08,23.705882352941178,61.088235294117645,0.0,25.52941176470588,23.705882352941178,26.441176470588236,13.676470588235293,11.852941176470589,0.0,41.94117647058823,0.0,0.0,23.705882352941178,0.0,20.666666666666668,13.129411764705882,17.974789915966387,0.9117647058823529,4,spring,True,False,False,False,False
98,2022-04-09,30.088235294117645,52.88235294117647,25.52941176470588,33.73529411764706,0.0,21.88235294117647,0.0,0.0,0.0,44.67647058823529,24.61764705882353,0.0,36.470588235294116,0.0,18.235294117647058,21.152941176470584,19.277310924369747,0.9117647058823529,4,spring,True,False,False,False,False
99,2022-04-10,17.323529411764707,50.14705882352941,14.588235294117647,31.91176470588235,0.0,0.0,11.852941176470589,14.588235294117647,0.0,50.14705882352941,31.0,20.058823529411764,22.794117647058822,0.0,15.601307189542483,24.800000000000004,18.88655462184874,0.9117647058823529,4,spring,False,False,False,False,False
100,2022-04-11,36.470588235294116,43.76470588235294,0.0,25.52941176470588,0.0,12.76470588235294,10.941176470588236,13.676470588235293,0.0,54.705882352941174,34.64705882352941,0.0,20.058823529411764,0.0,15.905228758169935,21.88235294117647,18.039915966386555,0.9117647058823529,4,spring,False,False,False,False,False
101,2022-04-12,29.176470588235293,44.67647058823529,18.235294117647058,45.588235294117645,0.0,20.970588235294116,0.0,0.0,10.941176470588236,50.14705882352941,26.441176470588236,0.0,42.85294117647059,0.0,18.843137254901958,23.888235294117646,20.644957983193276,0.9117647058823529,4,spring,False,False,False,False,False
102,2022-04-13,28.264705882352942,27.352941176470587,0.0,31.91176470588235,0.0,20.970588235294116,0.0,0.0,0.0,65.6470588235294,25.52941176470588,0.0,33.73529411764706,0.0,12.055555555555555,24.98235294117647,16.672268907563023,0.9117647058823529,4,spring,False,False,False,False,False
103,2022-04-14,31.0,46.5,0.0,23.705882352941178,0.0,23.705882352941178,10.029411764705882,15.5,0.0,34.64705882352941,24.61764705882353,19.147058823529413,28.264705882352942,0.0,16.715686274509803,21.33529411764706,18.365546218487395,0.9117647058823529,4,spring,False,False,False,False,False
104,2022-04-15,30.088235294117645,54.705882352941174,0.0,31.0,0.0,25.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,29.176470588235293,0.0,15.702614379084967,5.8352941176470585,12.178571428571429,0.9117647058823529,4,spring,True,False,False,False,False
105,2022-04-16,0.0,64.73529411764706,21.88235294117647,31.0,0.0,12.76470588235294,0.0,17.323529411764707,0.0,41.94117647058823,30.088235294117645,0.0,31.0,0.0,16.41176470588235,20.605882352941176,17.909663865546218,0.9117647058823529,4,spring,True,True,False,False,False
106,2022-04-17,27.352941176470587,53.79411764705882,0.0,40.11764705882353,0.0,27.352941176470587,20.970588235294116,10.029411764705882,0.0,42.85294117647059,21.88235294117647,0.0,18.235294117647058,0.0,19.95751633986928,16.594117647058823,18.7563025210084,0.9117647058823529,4,spring,False,True,False,False,False
